135682,8456208,18875424,0,0,0,23
274726920,17728,790532,0,1,0,27
33558568,134874112,268503056,0,2,0,0
134366208,1082130976,2151686152,0,0,1,0
1207960578,545263620,68223040,0,1,1,12
1073761280,134283808,16810049,0,2,1,13
1108606976,335548432,4196672,0,0,2,48
3407876,138938368,8752,0,1,2,29
67112996,1610645520,82496,0,2,2,0
541065236,269492480,3221356545,0,0,3,0
234883072,167937,25165896,0,1,3,0
12587072,1073873424,536872066,0,2,3,0
134357120,620758016,1107296292,0,0,4,18
77627392,33947650,272647168,0,1,4,0
1183752,69730305,268469264,0,2,4,3
268436240,67115136,1073808448,0,0,0,0
1610612769,335675394,332032,0,1,0,43
2147745812,134744096,268599297,0,2,0,8
16779274,2181562432,134352897,0,0,1,0
1073742032,524553,70320128,0,1,1,12
2182088704,537527296,402653952,0,2,1,20
805308432,1101004800,33619980,0,0,2,20
1610678276,1310978,17305601,0,1,2,42
74048,169869316,68190336,0,2,2,0
524428,2231500800,33555024,0,0,3,0
802817,4260354,1140851840,0,1,3,0
2111488,134250632,549454080,0,2,3,18
2164261440,1065988,536903810,0,0,4,24
16779298,2214596672,302260224,0,1,4,0
304087048,2290155520,536887840,0,2,4,0
67109264,537002049,27264000,0,0,0,0
139493376,139360,2097304,0,1,0,14
1744830496,86017,2418016264,0,2,0,28
35651624,2818572352,72368128,0,0,1,0
2102276,33554728,67117584,0,1,1,0
268438017,545267720,6422784,0,2,1,0
17336320,134283269,13631520,0,0,2,24
549454080,36700168,1342177300,0,1,2,0
1075314692,134234184,16908832,0,2,2,43
531,134234180,67118336,0,0,3,0
8470784,1107296832,136194,0,1,3,0
20971650,2147844096,536871201,0,2,3,0
17924096,8397888,268963856,0,0,4,0
99332,2181300226,822083592,0,1,4,0
2147483812,16875521,22784,0,2,4,16
6299712,201850881,268436996,0,0,0,32
34340872,134222912,57472,0,1,0,0
2214609408,134221956,33620008,0,2,0,5
33620994,608174208,134348880,0,0,1,0
2281702401,268439564,67125392,0,1,1,12
17301761,69728,8391176,0,2,1,13
1073747984,679477312,270565408,0,0,2,4
8667140,3221225568,18940160,0,1,2,0
1610613312,268443778,9502752,0,2,2,27
1678245888,2152726656,17105408,0,0,3,15
541200,100667456,2283798529,0,1,3,0
67141650,1224867840,547356673,0,2,3,0
2162700,2416051200,1107300608,0,0,4,0
2151694337,268967940,70176,0,1,4,22
134742064,2218787840,16912385,0,2,4,51
24712,8389156,2281704448,0,0,0,15
269501440,134220036,2148270208,0,1,0,24
90,1115137,9052160,0,2,0,0
537002008,33556513,1073808388,0,0,1,3
273154049,141440,1073746180,0,1,1,16
570449920,266784,8388622,0,2,1,37
1074790496,2237440,536940552,0,0,2,42
2156922880,4202501,536907778,0,1,2,2
4289,6324228,1130528,0,2,2,0
543162624,134350856,268714112,0,0,3,9
2147517456,301991940,67633536,0,1,3,14
268445698,452,17563664,0,2,3,34
1073750280,134250502,273022976,0,0,4,36
2147483924,538054656,4278272,0,1,4,22
1073741838,2147748352,1105,0,2,4,12
2147500545,1074268416,8651780,0,0,0,4
9961728,18874402,2147554304,0,1,0,0
229392,604504096,150995208,0,2,0,0
2432696336,147461,536937474,0,0,1,19
1073774722,135266832,2149597185,0,1,1,0
180228,25428992,268501312,0,2,1,0
2684354608,786498,25165833,0,0,2,25
67702784,1064978,649,0,1,2,14
268566533,59768832,266504,0,2,2,12
2550136960,545259529,2228230,0,0,3,23
67633186,436208640,4289,0,1,3,0
10617856,805371920,1141899268,0,2,3,0
536904000,4456608,17301514,0,0,4,29
3277056,268697668,33624066,0,1,4,15
343934976,537006144,82952,0,2,4,0
266320,2285897728,805307396,0,0,0,17
545260560,51328,34607106,0,1,0,17
537985025,136577280,1073906176,0,2,0,15
169870336,8915456,33089,0,0,1,36
131337,8214,17302080,0,1,1,0
144707584,139778,537395209,0,2,1,21
537035776,2181038593,1140858912,0,0,2,29
545260672,540738,1342243072,0,1,2,0
84934660,536889376,134219272,0,2,2,0
12714000,69484544,805306377,0,0,3,4
2248146960,200706,562036864,0,1,3,5
2155876608,273186816,33685569,0,2,3,28
2097442,17172480,33619988,0,0,4,17
537395206,2151678096,1342242824,0,1,4,0
