606412832,1090667777,402686042,0,0,0,4
2416509194,85073985,44339712,0,1,0,17
135016465,38813740,270665282,0,2,0,10
2755690501,135357568,1116471616,0,0,1,31
8553098,136063040,272696369,0,1,1,0
403833350,662700161,3221563408,0,2,1,0
807666052,3355447848,21127233,0,0,2,4
1235320832,38277142,67395745,0,1,2,47
469893265,1614815276,2902592,0,2,2,0
68190350,562696224,134553921,0,0,3,14
51006464,3481760,2692780052,0,1,3,0
201329705,547135488,270733444,0,2,3,0
608438340,8431264,404766994,0,0,4,30
3356493440,570568769,80314400,0,1,4,35
2416511105,604004408,163579396,0,2,4,20
203443202,588251968,1343029384,0,0,0,4
2214613284,671678475,1131413632,0,1,0,5
9642002,35691136,273417249,0,2,0,19
436207910,540181568,3313508353,0,0,1,0
19966016,3225682704,109072396,0,1,1,51
576192517,2281972034,1149256216,0,2,1,0
1208012288,41951322,624955425,0,0,2,67
2483073088,27787529,705955968,0,1,2,45
169410720,16925203,1082405184,0,2,2,34
136585380,4915536,2450556936,0,0,3,15
2164529232,705823240,337690884,0,1,3,33
579862661,155615488,268506216,0,2,3,7
679740422,2415984977,1078505984,0,0,4,2
9012258,606101648,440795392,0,1,4,0
50356245,1144001600,4817312,0,2,4,24
2281701605,537755906,1350705680,0,0,0,32
22564868,1176502339,545268400,0,1,0,0
87368,2533361665,13508624,0,2,0,0
704643843,68694176,289539140,0,0,1,26
3263177472,404799617,72877152,0,1,1,65
637568009,273750528,136462724,0,2,1,16
540049422,168050881,8594976,0,0,2,31
2157971844,1413496866,152830977,0,1,2,6
2166259712,77603105,1476398596,0,2,2,49
1124086274,10584105,4999552,0,0,3,41
10817556,2152874752,369101896,0,1,3,0
136391172,67814401,1078202562,0,2,3,15
661616,2953053442,67133581,0,0,4,18
2164278594,135709,402983072,0,1,4,15
2223081474,35414272,16913953,0,2,4,9
2225750016,38831648,671416528,0,0,0,14
3221759233,805601928,9502822,0,1,0,17
453054465,5121056,2149615944,0,2,0,0
159428640,273285386,2717975060,0,0,1,21
1361052960,67446928,672793090,0,1,1,47
36737156,2751488514,272631081,0,2,1,0
646185985,2568030208,49962,0,0,2,0
270672962,67209860,2832203808,0,1,2,3
680534145,2149616928,319312384,0,2,2,27
2293831,939528360,93324816,0,0,3,18
269599234,1143210028,671613265,0,1,3,0
2206226432,805511264,134251543,0,2,3,7
2181120076,134781953,1615856162,0,0,4,22
1082724672,771754497,2167406732,0,1,4,12
1898973184,2181709844,67118219,0,2,4,4
70017025,1111623940,806420674,0,0,0,11
2686987264,155190145,343953476,0,1,0,58
301998740,2164297825,1208680712,0,2,0,0
604520984,45536,191889412,0,0,1,12
1059593,1080033394,956339200,0,1,1,0
2298609864,43032864,1344799235,0,2,1,30
1074596104,203587652,12587185,0,0,2,37
210829315,553653184,271074340,0,1,2,14
2294978,1078734856,806373889,0,2,2,0
302278672,1216774,3229615177,0,0,3,11
1476530216,2234515476,34381953,0,1,3,50
115852,872944160,1119092800,0,2,3,0
311722112,2283881984,558375184,0,0,4,21
50358340,67145779,1214775560,0,1,4,14
2969569286,109053073,1208103008,0,2,4,35
2199953409,1087653888,402850328,0,0,0,21
405340289,2156930058,1694630176,0,1,0,0
1947254784,4334668,2155940114,0,2,0,53
545670146,138445224,1174479376,0,0,1,10
570495362,2156953697,1073898004,0,1,1,0
9179171,1291854400,5324948,0,2,1,0
39141632,1084752913,2499807304,0,0,2,33
2215657516,34089489,1354989568,0,1,2,36
1090670604,41947008,2755690544,0,2,2,5
86310918,301998992,2828010504,0,0,3,0
2132266,147988484,1409827456,0,1,3,0
2232172560,571549824,8553994,0,2,3,14
659040,2290434052,1107337616,0,0,4,13
438800,2256535622,823656608,0,1,4,0
236979248,5255308,2684373762,0,2,4,0
881328672,3359656960,16777437,0,0,0,20
1584162,1281363969,2709782552,0,1,0,0
2759855616,17875236,404762627,0,2,0,6
34931584,2172682328,1879179302,0,0,1,14
885000193,2150203906,1090782488,0,1,1,26
8659113,1883246612,201360194,0,2,1,14
268977348,1191444993,148045826,0,0,2,35
2235638016,573046896,1343226499,0,1,2,14
35259552,2223046992,421808128,0,2,2,11
2160068904,33739268,623117376,0,0,3,12
2215125584,545265954,285556748,0,1,3,43
34346560,1343365250,85983537,0,2,3,0
79694992,20713536,1208115464,0,0,4,0
109838348,268469473,2165510656,0,1,4,0
42345728,153157699,6840,0,2,4,0
1393952,77598734,155877392,0,0,0,27
36048128,2149056626,1631600652,0,1,0,0
67262977,269254852,1753227282,0,2,0,0
2684568065,91230212,402687176,0,0,1,17
268437969,2282763268,76300298,0,1,1,0
2156536836,285280834,67129513,0,2,1,39
977273376,16811147,2223767620,0,0,2,20
570950410,154145824,336035968,0,1,2,13
44045569,3221783052,960514048,0,2,2,0
827326498,1075976201,42731072,0,0,3,24
1083212224,2248745,37760528,0,1,3,20
