16385,65540,524320,0,0,0,0
1073741825,12582912,2101248,0,1,0,12
67117056,528,69632,0,2,0,21
2097154,134283264,12,0,0,1,0
4194432,268435464,1052672,0,1,1,0
2113536,4194308,268435520,0,2,1,0
33587200,536936448,25165824,0,0,2,0
40,514,16842752,0,1,2,0
524296,2064,4194816,0,2,2,14
5242880,2147483776,134217732,0,0,3,0
2147483649,536903680,134217736,0,1,3,13
67633152,536879104,2052,0,2,3,0
8200,2359296,98304,0,0,4,18
24576,268435460,67108866,0,1,4,0
67110912,40960,65664,0,2,4,0
25165824,4194306,32896,0,0,0,3
4194305,2147745792,16896,0,1,0,0
134217760,139264,16400,0,2,0,0
262146,36,524544,0,0,1,0
4194306,135266304,10240,0,1,1,0
8912896,81920,34,0,2,1,20
33554434,268437504,272,0,0,2,0
4195328,144,16448,0,1,2,0
2147516416,2097160,100663296,0,2,2,19
278528,2148007936,516,0,0,3,0
262145,1073742336,553648128,0,1,3,0
1073741828,537919488,131584,0,2,3,16
67108868,69632,2359296,0,0,4,24
5242880,262160,33619968,0,1,4,15
67108992,557056,3145728,0,2,4,10
260,5242880,8193,0,0,0,0
32772,33619968,1048577,0,1,0,0
4194816,16388,2148007936,0,2,0,0
8519680,1207959552,524289,0,0,1,0
132096,1073758208,160,0,1,1,3
268435584,134217792,2147483680,0,2,1,0
2147483680,16778240,34603008,0,0,2,33
268435488,1048704,18874368,0,1,2,13
12582912,268500992,33555456,0,2,2,0
16385,33280,2147483776,0,0,3,0
24576,201326592,4194305,0,1,3,32
1342177280,278528,1048832,0,2,3,19
1048577,1056,67108866,0,0,4,0
262656,268435458,2147549184,0,1,4,0
65538,16640,4194368,0,2,4,0
603979776,41943040,2151677952,0,0,0,10
270532608,16385,524416,0,1,0,12
540672,2105344,4194320,0,2,0,0
262148,16400,2097408,0,0,1,0
528384,4194560,513,0,1,1,10
528384,516,269484032,0,2,1,0
9216,134218240,278528,0,0,2,0
147456,541065216,268468224,0,1,2,0
2147483664,1082130432,2050,0,2,2,6
402653184,2097156,2181038080,0,0,3,15
768,1081344,16777218,0,1,3,14
538968064,1114112,2147483904,0,2,3,0
2097153,8388864,262656,0,0,4,0
9437184,2080,49152,0,1,4,0
67108868,16777232,65792,0,2,4,3
142606336,8224,268435968,0,0,0,0
134742016,1088,32769,0,1,0,0
33816576,2049,536871040,0,2,0,0
3072,537395200,4104,0,0,1,0
33792,266240,2056,0,1,1,0
1074003968,6291456,6,0,2,1,2
536870976,268451840,2097664,0,0,2,2
268436480,20971520,134217730,0,1,2,19
268500992,8388640,16777224,0,2,2,18
557056,541065216,8193,0,0,3,0
268451840,2147483650,35651584,0,1,3,0
9216,16386,16777224,0,2,3,20
83886080,2097154,4194816,0,0,4,10
2064,5,8388640,0,1,4,0
540672,1025,67108880,0,2,4,0
294912,201326592,16778240,0,0,0,31
83886080,268437504,9,0,1,0,0
33792,8454144,2097408,0,2,0,0
8388616,2147484160,33554434,0,0,1,0
6144,2097168,134283264,0,1,1,0
67117056,16777280,2684354560,0,2,1,0
65,16777728,167772160,0,0,2,29
2101248,1073741832,536870944,0,1,2,0
1077936128,69206016,268435472,0,2,2,4
536871040,65,67110912,0,0,3,27
33554434,288,163840,0,1,3,0
5120,67108866,8388640,0,2,3,33
16777280,4128,536903680,0,0,4,0
36,2147516416,2101248,0,1,4,10
525312,8389120,2147483904,0,2,4,3
36864,16777344,2099200,0,0,0,17
33587200,536870913,8194,0,1,0,0
2129920,1073741840,4098,0,2,0,0
16777728,524352,2105344,0,0,1,13
4227072,134217760,69206016,0,1,1,0
537395200,1073741832,17039360,0,2,1,0
4097,83886080,1082130432,0,0,2,0
69206016,327680,134219776,0,1,2,0
32770,67125248,2097160,0,2,2,0
4202496,4112,1082130432,0,0,3,0
69632,1280,167772160,0,1,3,14
1073742336,135168,272,0,2,3,9
268435460,33556480,536870928,0,0,4,0
131104,570425344,144,0,1,4,0
264192,384,2147614720,0,2,4,7
16416,2151677952,8519680,0,0,0,0
8388672,16908288,35651584,0,1,0,0
16512,1073774592,268959744,0,2,0,0
100663296,3221225472,557056,0,0,1,0
1536,2097184,541065216,0,1,1,0
139264,2097184,268697600,0,2,1,0
67584,4202496,2097168,0,0,2,0
537133056,2097184,16896,0,1,2,16
9,4128,1048832,0,2,2,0
285212672,9,147456,0,0,3,11
384,83886080,3221225472,0,1,3,0
67112960,2359296,1073758208,0,2,3,0
48,524289,1179648,0,0,4,38
2097216,268439552,8193,0,1,4,0
524292,81920,5120,0,2,4,23
50331648,2056,8388640,0,0,0,24
66560,131080,2147483650,0,1,0,0
1077936128,570425344,8389632,0,2,0,7
69632,525312,134217856,0,0,1,13
4718592,2080,8193,0,1,1,35
67108865,65552,557056,0,2,1,20
10,4195328,2164260864,0,0,2,0
